item_name,displayName,category,status,source_png,dest_rel_path,sprite_w,sprite_h,tex_w_note
Item_SpiceMix,Spice Mix,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSpiceMix.png,assets/consumables/Item_SpiceMix.png,125.9,115.93,tex=128x128 ATLAS_SUBRECT rect=126x116 (crop needed)
Item_Stew,Stew,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemStew.png,assets/consumables/Item_Stew.png,183.85,116.89,tex=208x128 ATLAS_SUBRECT rect=184x117 (crop needed)
Item_Sugar,Sugar,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemSugar.png,assets/consumables/Item_Sugar.png,139.95,138.92,tex=144x144 ATLAS_SUBRECT rect=140x139 (crop needed)
Item_Surstromming,Surstromming,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSurstromming.png,assets/consumables/Item_Surstromming.png,124.9,123.92,tex=128x128 ATLAS_SUBRECT rect=125x124 (crop needed)
Item_SwedishPancakes,Swedish Pancakes,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPancakes.png,assets/consumables/Item_SwedishPancakes.png,243.95,77.85,tex=264x80 ATLAS_SUBRECT rect=244x78 (crop needed)
Item_SwingDing,Swing-Ding,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSwingding.png,assets/consumables/Item_SwingDing.png,77.9,126.92,tex=108x128 ATLAS_SUBRECT rect=78x127 (crop needed)
Item_ToastSkagen,Toast Skagen,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemToastSkagen.png,assets/consumables/Item_ToastSkagen.png,130.85,77.87,tex=160x96 ATLAS_SUBRECT rect=131x78 (crop needed)
Item_TongueOnStick,Tongue On Stick,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemTongueOnStick.png,assets/consumables/Item_TongueOnStick.png,287.95,69.85,tex=288x80 ATLAS_SUBRECT rect=288x70 (crop needed)
Item_Unagi,Unagi,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemUnagi.png,assets/consumables/Item_Unagi.png,180.93,83.95,tex=208x120 ATLAS_SUBRECT rect=181x84 (crop needed)
Item_VacuumCleaner,Vacuum Cleaner,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/Punsch-roll.png,assets/consumables/Item_VacuumCleaner.png,87.9,112.93,tex=128x128 ATLAS_SUBRECT rect=88x113 (crop needed)
Item_VelvetBell,Velvet Bell,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/velvet_bell.png,assets/consumables/Item_VelvetBell.png,134.9,273.87,tex=160x320 ATLAS_SUBRECT rect=135x274 (crop needed)
Item_Walnut,Walnut,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemWalnut.png,assets/consumables/Item_Walnut.png,128.0,98.9,tex=128x128 ATLAS_SUBRECT rect=128x99 (crop needed)
Item_Worm,Earthworm,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemEarthWorm.png,assets/consumables/Item_Worm.png,117.95,120.9,tex=128x128 ATLAS_SUBRECT rect=118x121 (crop needed)
Item_Blood,Blood,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBlood.png,assets/consumables/Item_Blood.png,40.93,139.9,tex=56x160 ATLAS_SUBRECT rect=41x140 (crop needed)
Item_FirstAidKit,First Aid Kit,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFirstAidKit.png,assets/consumables/Item_FirstAidKit.png,303.9,207.87,tex=352x256 ATLAS_SUBRECT rect=304x208 (crop needed)
Item_Mutagen,Mutagen Bottle,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMutagen.png,assets/consumables/Item_Mutagen.png,257.9,104.85,tex=272x120 ATLAS_SUBRECT rect=258x105 (crop needed)
Item_RodsoppPaste,Rödsopp Paste,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/itemRodsoppPaste.png,assets/consumables/Item_RodsoppPaste.png,232.87,93.9,tex=256x96 ATLAS_SUBRECT rect=233x94 (crop needed)
Item_Snus,Admiral White Extra Strong,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemAdmiralWhiteXStrong.png,assets/consumables/Item_Snus.png,107.95,66.85,tex=128x128 ATLAS_SUBRECT rect=108x67 (crop needed)
Item_Solution,Solution,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSolution.png,assets/consumables/Item_Solution.png,58.95,140.85,tex=64x144 ATLAS_SUBRECT rect=59x141 (crop needed)
Consumable_ChamberChisel12ga,Chamber Chisel (12ga),consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/CamberChisel12ga.png,assets/consumables/Consumable_ChamberChisel12ga.png,368.0,132.0,tex=368x132
Consumable_ChamberChisel50BMG,Chamber Chisel (.50 BMG),consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/CamberChisel50BMG.png,assets/consumables/Consumable_ChamberChisel50BMG.png,368.0,132.0,tex=368x132
Consumable_ChamberChisel556,Chamber Chisel (5.56mm),consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/CamberChisel556.png,assets/consumables/Consumable_ChamberChisel556.png,368.0,132.0,tex=368x132
Consumable_ChamberChisel762,Chamber Chisel (7.62mm),consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/CamberChisel762.png,assets/consumables/Consumable_ChamberChisel762.png,368.0,132.0,tex=368x132
Consumable_ChamberChisel9mm,Chamber Chisel (9mm),consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ChamberChisel9mm.png,assets/consumables/Consumable_ChamberChisel9mm.png,368.0,132.0,tex=368x132
Item_AirDuster,Air Duster,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/_Core/Sprites/Items/Consumables/ItemAirDuster.png,assets/consumables/Item_AirDuster.png,99.9,235.95,tex=128x272 ATLAS_SUBRECT rect=100x236 (crop needed)
Item_BeGone,BeGone,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBeGone.png,assets/consumables/Item_BeGone.png,127.9,249.85,tex=128x272 ATLAS_SUBRECT rect=128x250 (crop needed)
Item_Bleach,Bleach,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBleach.png,assets/consumables/Item_Bleach.png,113.85,263.9,tex=128x272 ATLAS_SUBRECT rect=114x264 (crop needed)
Item_CottonSwab,Cotton Swabs,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemTops.png,assets/consumables/Item_CottonSwab.png,81.95,81.95,tex=96x96 ATLAS_SUBRECT rect=82x82 (crop needed)
Item_DishSoap,Dish Soap,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemDishSoap.png,assets/consumables/Item_DishSoap.png,109.85,249.95,tex=128x272 ATLAS_SUBRECT rect=110x250 (crop needed)
Item_MicrofiberDishCloth,Microfiber Dish Cloth,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMicrofiberDishCloth.png,assets/consumables/Item_MicrofiberDishCloth.png,127.93,117.92,tex=144x128 ATLAS_SUBRECT rect=128x118 (crop needed)
Item_Svinto,Soapy Wool,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSvinto.png,assets/consumables/Item_Svinto.png,139.9,99.95,tex=144x128 ATLAS_SUBRECT rect=140x100 (crop needed)
Item_Toiletpaper,Toilet Paper,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/itemToiletpaper.png,assets/consumables/Item_Toiletpaper.png,105.9,126.92,tex=128x128 ATLAS_SUBRECT rect=106x127 (crop needed)
Item_WeaponRepairKit,Repair Kit,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/Item_WeaponRepairKit.png,assets/consumables/Item_WeaponRepairKit.png,404.0,239.92,tex=404x240
Item_WetWipes,Wet Wipes,consumables,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemWetWipes.png,assets/consumables/Item_WetWipes.png,244.95,112.85,tex=264x128 ATLAS_SUBRECT rect=245x113 (crop needed)
