name,type_name,output_name,output_display,qty_created,craftable,num_inputs,inputs_readable,inputs_raw
Recipe_MushroomSoup_3 86,cooking,Item_MushroomSoup,Mushroom Soup,2,1,3,Karl-Oskar x1; Swing-Ding x3; Bottled Water x1,518:1;717:3;564:1
Recipe_MushroomSoup_3 87,cooking,Item_MushroomSoup,Mushroom Soup,2,1,3,Karl-Oskar x2; Swing-Ding x2; Bottled Water x1,518:2;717:2;564:1
Recipe_MushroomSoup_3 88,cooking,Item_MushroomSoup,Mushroom Soup,1,1,3,Karl-Oskar x1; Swing-Ding x2; Bottled Water x1,518:1;717:2;564:1
Recipe_MushroomSoup_3 89,cooking,Item_MushroomSoup,Mushroom Soup,1,1,3,Karl-Oskar x2; Swing-Ding x1; Bottled Water x1,518:2;717:1;564:1
Recipe_MushroomSoup_3 90,cooking,Item_MushroomSoup,Mushroom Soup,3,1,3,Karl-Oskar x3; Swing-Ding x2; Bottled Water x1,518:3;717:2;564:1
Recipe_MushroomSoup_3,cooking,Item_MushroomSoup,Mushroom Soup,5,1,3,Swing-Ding x3; Rödsopp x3; Bottled Water x1,717:3;646:3;368:1
Recipe_MushroomSoup_4 1,cooking,Item_MushroomSoup,Mushroom Soup,1,1,2,Velvet Bell x3; Bottled Water x1,734:3;564:1
Recipe_MushroomSoup_4,cooking,Item_MushroomSoup,Mushroom Soup,1,1,2,Velvet Bell x3; Bottled Water x1,734:3;368:1
Recipe_MushroomSoup_5 1,cooking,Item_MushroomSoup,Mushroom Soup,1,1,2,Karl-Oskar x3; Bottled Water x1,518:3;564:1
Recipe_MushroomSoup_5,cooking,Item_MushroomSoup,Mushroom Soup,1,1,2,Karl-Oskar x3; Bottled Water x1,518:3;368:1
Recipe_MushroomSoup_6 1,cooking,Item_MushroomSoup,Mushroom Soup,1,1,2,Swing-Ding x3; Bottled Water x1,717:3;564:1
Recipe_MushroomSoup_6,cooking,Item_MushroomSoup,Mushroom Soup,1,1,2,Swing-Ding x3; Bottled Water x1,717:3;368:1
Recipe_MushroomSoupBroth_4 1,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Rödsopp x4; Broth x1,646:4;372:1
Recipe_MushroomSoupBroth_4 2,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Rödsopp x5; Broth x1,646:5;372:1
Recipe_MushroomSoupBroth_4 3,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Rödsopp x3; Broth x2,646:3;372:2
Recipe_MushroomSoupBroth_4 4,cooking,Item_MushroomSoup,Mushroom Soup,4,1,2,Rödsopp x4; Broth x2,646:4;372:2
Recipe_MushroomSoupBroth_4 5,cooking,Item_MushroomSoup,Mushroom Soup,4,1,2,Rödsopp x5; Broth x2,646:5;372:2
Recipe_MushroomSoupBroth_4,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Rödsopp x3; Broth x1,646:3;372:1
Recipe_MushroomSoupBroth_5 1,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Rödsopp x7; Broth x1,646:7;372:1
Recipe_MushroomSoupBroth_5 2,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Rödsopp x8; Broth x1,646:8;372:1
Recipe_MushroomSoupBroth_5 3,cooking,Item_MushroomSoup,Mushroom Soup,4,1,2,Rödsopp x6; Broth x2,646:6;372:2
Recipe_MushroomSoupBroth_5 4,cooking,Item_MushroomSoup,Mushroom Soup,6,1,2,Rödsopp x7; Broth x2,646:7;372:2
Recipe_MushroomSoupBroth_5 5,cooking,Item_MushroomSoup,Mushroom Soup,8,1,2,Rödsopp x8; Broth x2,646:8;372:2
Recipe_MushroomSoupBroth_5,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Rödsopp x6; Broth x1,646:6;372:1
Recipe_MushroomSoupBroth_6 1,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Velvet Bell x4; Broth x1,734:4;372:1
Recipe_MushroomSoupBroth_6 2,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Velvet Bell x5; Broth x1,734:5;372:1
Recipe_MushroomSoupBroth_6 3,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Velvet Bell x3; Broth x2,734:3;372:2
Recipe_MushroomSoupBroth_6 4,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Velvet Bell x4; Broth x2,734:4;372:2
Recipe_MushroomSoupBroth_6 5,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Velvet Bell x5; Broth x2,734:5;372:2
Recipe_MushroomSoupBroth_6,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Velvet Bell x3; Broth x1,734:3;372:1
Recipe_MushroomSoupBroth_7 1,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Velvet Bell x7; Broth x1,734:7;372:1
Recipe_MushroomSoupBroth_7 2,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Velvet Bell x8; Broth x1,734:8;372:1
Recipe_MushroomSoupBroth_7 3,cooking,Item_MushroomSoup,Mushroom Soup,4,1,2,Velvet Bell x6; Broth x2,734:6;372:2
Recipe_MushroomSoupBroth_7 4,cooking,Item_MushroomSoup,Mushroom Soup,4,1,2,Velvet Bell x7; Broth x2,734:7;372:2
Recipe_MushroomSoupBroth_7 5,cooking,Item_MushroomSoup,Mushroom Soup,4,1,2,Velvet Bell x8; Broth x2,734:8;372:2
Recipe_MushroomSoupBroth_7,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Velvet Bell x6; Broth x1,734:6;372:1
Recipe_MushroomSoupBroth_8 1,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Swing-Ding x4; Broth x1,717:4;372:1
Recipe_MushroomSoupBroth_8 2,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Swing-Ding x5; Broth x1,717:5;372:1
Recipe_MushroomSoupBroth_8,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Swing-Ding x3; Broth x1,717:3;372:1
Recipe_MushroomSoupBroth_9 1,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Swing-Ding x7; Broth x1,717:7;372:1
Recipe_MushroomSoupBroth_9 2,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Swing-Ding x8; Broth x1,717:8;372:1
Recipe_MushroomSoupBroth_9 3,cooking,Item_MushroomSoup,Mushroom Soup,4,1,2,Swing-Ding x6; Broth x2,717:6;372:2
Recipe_MushroomSoupBroth_9 4,cooking,Item_MushroomSoup,Mushroom Soup,4,1,2,Swing-Ding x7; Broth x2,717:7;372:2
Recipe_MushroomSoupBroth_9 5,cooking,Item_MushroomSoup,Mushroom Soup,4,1,2,Swing-Ding x8; Broth x2,717:8;372:2
Recipe_MushroomSoupBroth_9,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Swing-Ding x6; Broth x1,717:6;372:1
Recipe_MushroomSoupBroth_10 1,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Karl-Oskar x4; Broth x1,518:4;372:1
Recipe_MushroomSoupBroth_10 2,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Karl-Oskar x5; Broth x1,518:5;372:1
Recipe_MushroomSoupBroth_10,cooking,Item_MushroomSoup,Mushroom Soup,2,1,2,Karl-Oskar x3; Broth x1,518:3;372:1
Recipe_MushroomSoupBroth_11 1,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Karl-Oskar x7; Broth x1,518:7;372:1
Recipe_MushroomSoupBroth_11 2,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Karl-Oskar x8; Broth x1,518:8;372:1
Recipe_MushroomSoupBroth_11 3,cooking,Item_MushroomSoup,Mushroom Soup,6,1,2,Karl-Oskar x6; Broth x2,518:6;372:2
Recipe_MushroomSoupBroth_11 4,cooking,Item_MushroomSoup,Mushroom Soup,8,1,2,Karl-Oskar x7; Broth x2,518:7;372:2
Recipe_MushroomSoupBroth_11 5,cooking,Item_MushroomSoup,Mushroom Soup,9,1,2,Karl-Oskar x8; Broth x2,518:8;372:2
Recipe_MushroomSoupBroth_11,cooking,Item_MushroomSoup,Mushroom Soup,3,1,2,Karl-Oskar x6; Broth x1,518:6;372:1
Recipe_MushroomsSkewer_1,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,2,Rödsopp x3; Stick x1,646:3;705:1
Recipe_MushroomsSkewer_2 1,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,2,Swing-Ding x3; Stick x1,717:3;705:1
Recipe_MushroomsSkewer_2 2,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,2,Karl-Oskar x3; Stick x1,518:3;705:1
Recipe_MushroomsSkewer_2,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,2,Velvet Bell x3; Stick x1,734:3;705:1
Recipe_MushroomsSkewer_3 1,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Swing-Ding x2; Velvet Bell x1; Stick x1,717:2;734:1;705:1
Recipe_MushroomsSkewer_3 2,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Swing-Ding x2; Rödsopp x1; Stick x1,717:2;646:1;705:1
Recipe_MushroomsSkewer_3 3,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Swing-Ding x2; Karl-Oskar x1; Stick x1,717:2;518:1;705:1
Recipe_MushroomsSkewer_3,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Rödsopp x2; Velvet Bell x1; Stick x1,646:2;734:1;705:1
Recipe_MushroomsSkewer_4 1,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Swing-Ding x1; Velvet Bell x2; Stick x1,717:1;734:2;705:1
Recipe_MushroomsSkewer_4 2,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Swing-Ding x1; Rödsopp x2; Stick x1,717:1;646:2;705:1
Recipe_MushroomsSkewer_4,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Rödsopp x1; Velvet Bell x2; Stick x1,646:1;734:2;705:1
Recipe_MushroomsSkewer_5 1,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Swing-Ding x1; Karl-Oskar x2; Stick x1,717:1;518:2;705:1
Recipe_MushroomsSkewer_5 2,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Velvet Bell x1; Karl-Oskar x2; Stick x1,734:1;518:2;705:1
Recipe_MushroomsSkewer_5,cooking,Item_MushroomSkewer,Mushroom Skewer,1,1,3,Rödsopp x1; Karl-Oskar x2; Stick x1,646:1;518:2;705:1
Recipe_MysteryMeat_1 1,cooking,Item_MysteryMeat,Mystery Meat,3,1,1,Dog flesh x4,432:4
Recipe_MysteryMeat_1 2,cooking,Item_MysteryMeat,Mystery Meat,3,1,1,Goblin flesh x4,471:4
Recipe_MysteryMeat_1 3,cooking,Item_MysteryMeat,Mystery Meat,3,1,1,Human flesh x4,504:4
Recipe_MysteryMeat_1 4,cooking,Item_MysteryMeat,Mystery Meat,3,1,1,Shav'Wa flesh x4,537:4
Recipe_MysteryMeat_1 6,cooking,Item_MysteryMeat,Mystery Meat,3,1,1,Hellshrew flesh x4,683:4
Recipe_MysteryMeat_1,cooking,Item_MysteryMeat,Mystery Meat,3,1,1,Craw flesh x4,415:4
Recipe_MysteryMeat_2 1,cooking,Item_MysteryMeat,Mystery Meat,1,1,1,Dog flesh x2,432:2
Recipe_MysteryMeat_2 2,cooking,Item_MysteryMeat,Mystery Meat,1,1,1,Goblin flesh x2,471:2
Recipe_MysteryMeat_2 3,cooking,Item_MysteryMeat,Mystery Meat,1,1,1,Human flesh x2,504:2
Recipe_MysteryMeat_2 4,cooking,Item_MysteryMeat,Mystery Meat,1,1,1,Hellshrew flesh x2,683:2
Recipe_MysteryMeat_2 5,cooking,Item_MysteryMeat,Mystery Meat,1,1,1,Shav'Wa flesh x2,537:2
Recipe_MysteryMeat_2,cooking,Item_MysteryMeat,Mystery Meat,1,1,1,Craw flesh x2,415:2
Recipe_NashvilleHotChicken 1,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,4,1,2,Chicken Leg x2; Spice Mix x2,394:2;698:2
Recipe_NashvilleHotChicken 2,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,2,1,2,Chicken Leg x2; Spice Mix x1,394:2;698:1
Recipe_NashvilleHotChicken 3,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,1,1,2,Chicken Leg x1; Spice Mix x1,394:1;698:1
Recipe_NashvilleHotChicken 4,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,1,1,2,Chicken Leg x1; Spice Mix x2,394:1;698:2
Recipe_NashvilleHotChicken 5,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,4,1,2,Chicken Leg x2; Hot Sauce x2,394:2;501:2
Recipe_NashvilleHotChicken 6,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,2,1,2,Chicken Leg x2; Hot Sauce x1,394:2;501:1
Recipe_NashvilleHotChicken 7,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,1,1,2,Chicken Leg x1; Hot Sauce x1,394:1;501:1
Recipe_NashvilleHotChicken 8,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,1,1,2,Chicken Leg x1; Hot Sauce x2,394:1;501:2
Recipe_NashvilleHotChicken 9,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,4,1,2,Chicken Leg x2; Hot Snacks x2,394:2;502:2
Recipe_NashvilleHotChicken 10,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,2,1,2,Chicken Leg x2; Hot Snacks x1,394:2;502:1
Recipe_NashvilleHotChicken 11,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,1,1,2,Chicken Leg x1; Hot Snacks x1,394:1;502:1
Recipe_NashvilleHotChicken 12,cooking,Item_ChickenNashvilleHot,Nashville Hot Chicken,1,1,2,Chicken Leg x1; Hot Snacks x2,394:1;502:2
Recipe_Nigiri_1 1,cooking,Item_Nigiri,Nigiri,4,1,2,Rice x2; Fish x1,631:2;452:1
Recipe_Nigiri_1 2,cooking,Item_Nigiri,Nigiri,4,1,2,Rice x1; Fish x2,631:1;452:2
Recipe_Nigiri_1 3,cooking,Item_Nigiri,Nigiri,6,1,2,Rice x2; Fish x2,631:2;452:2
Recipe_Nigiri_1,cooking,Item_Nigiri,Nigiri,3,1,2,Rice x1; Fish x1,631:1;452:1
Recipe_Nigiri_2 1,cooking,Item_Nigiri,Nigiri,4,1,2,Rice x2; Flat Sandfish x1,631:2;659:1
Recipe_Nigiri_2 2,cooking,Item_Nigiri,Nigiri,4,1,2,Rice x1; Flat Sandfish x2,631:1;659:2
Recipe_Nigiri_2 3,cooking,Item_Nigiri,Nigiri,6,1,2,Rice x2; Flat Sandfish x2,631:2;659:2
Recipe_Nigiri_2,cooking,Item_Nigiri,Nigiri,3,1,2,Rice x1; Flat Sandfish x1,631:1;659:1
Recipe_Nigiri_3 1,cooking,Item_Nigiri,Nigiri,4,1,2,Rice x2; Snail x1,631:2;690:1
Recipe_Nigiri_3 2,cooking,Item_Nigiri,Nigiri,4,1,2,Rice x1; Snail x2,631:1;690:2
Recipe_Nigiri_3 3,cooking,Item_Nigiri,Nigiri,6,1,2,Rice x2; Snail x2,631:2;690:2
Recipe_Nigiri_3,cooking,Item_Nigiri,Nigiri,3,1,2,Rice x1; Snail x1,631:1;690:1
Recipe_Nigiri_4,cooking,Item_Nigiri,Nigiri,6,1,2,Rice x1; Sashimi x1,631:1;670:1
Recipe_NutMix_1 1,cooking,Item_NutMix,Nut Mix,1,1,2,Hazelnut x2; Pine nuts x1,485:2;595:1
Recipe_NutMix_1 2,cooking,Item_NutMix,Nut Mix,1,1,2,Hazelnut x2; Peanut x1,485:2;591:1
Recipe_NutMix_1 3,cooking,Item_NutMix,Nut Mix,1,1,2,Hazelnut x2; Walnut x1,485:2;737:1
Recipe_NutMix_1 4,cooking,Item_NutMix,Nut Mix,1,1,2,Pine nuts x2; Hazelnut x1,595:2;485:1
Recipe_NutMix_1 6,cooking,Item_NutMix,Nut Mix,1,1,2,Pine nuts x2; Peanut x1,595:2;591:1
Recipe_NutMix_1 7,cooking,Item_NutMix,Nut Mix,1,1,2,Pine nuts x2; Walnut x1,595:2;737:1
Recipe_NutMix_1 8,cooking,Item_NutMix,Nut Mix,1,1,2,Peanut x2; Hazelnut x1,591:2;485:1
Recipe_NutMix_1 9,cooking,Item_NutMix,Nut Mix,1,1,2,Peanut x2; Pine nuts x1,591:2;595:1
Recipe_NutMix_1 11,cooking,Item_NutMix,Nut Mix,1,1,2,Peanut x2; Walnut x1,591:2;737:1
Recipe_NutMix_1 12,cooking,Item_NutMix,Nut Mix,1,1,2,Walnut x2; Hazelnut x1,737:2;485:1
Recipe_NutMix_1 13,cooking,Item_NutMix,Nut Mix,1,1,2,Walnut x2; Pine nuts x1,737:2;595:1
Recipe_NutMix_1 14,cooking,Item_NutMix,Nut Mix,1,1,2,Walnut x2; Peanut x1,737:2;591:1
Recipe_NutMix_1 15,cooking,Item_NutMix,Nut Mix,1,1,3,Hazelnut x1; Peanut x1; Pine nuts x1,485:1;591:1;595:1
Recipe_NutMix_1 16,cooking,Item_NutMix,Nut Mix,1,1,3,Hazelnut x1; Walnut x1; Pine nuts x1,485:1;737:1;595:1
Recipe_NutMix_1 17,cooking,Item_NutMix,Nut Mix,1,1,3,Hazelnut x1; Peanut x1; Pine nuts x1,485:1;591:1;595:1
Recipe_NutMix_1 18,cooking,Item_NutMix,Nut Mix,1,1,3,Walnut x1; Peanut x1; Pine nuts x1,737:1;591:1;595:1
Recipe_NutMix_1 19,cooking,Item_NutMix,Nut Mix,1,1,3,Hazelnut x1; Peanut x1; Walnut x1,485:1;591:1;737:1
Recipe_NutMix_1 20,cooking,Item_NutMix,Nut Mix,1,1,3,Pine nuts x1; Peanut x1; Walnut x1,595:1;591:1;737:1
Recipe_NutMix_1 21,cooking,Item_NutMix,Nut Mix,1,1,3,Pine nuts x1; Hazelnut x1; Walnut x1,595:1;485:1;737:1
Recipe_NutMix_1 22,cooking,Item_NutMix,Nut Mix,1,1,3,Peanut x1; Hazelnut x1; Walnut x1,591:1;485:1;737:1
Recipe_NutMix_four_ThreeKinds_1 23,cooking,Item_NutMix,Nut Mix,2,1,3,Hazelnut x2; Peanut x1; Pine nuts x1,485:2;591:1;595:1
Recipe_NutMix_four_ThreeKinds_1 24,cooking,Item_NutMix,Nut Mix,2,1,3,Hazelnut x2; Walnut x1; Pine nuts x1,485:2;737:1;595:1
Recipe_NutMix_four_ThreeKinds_1 25,cooking,Item_NutMix,Nut Mix,2,1,3,Hazelnut x2; Peanut x1; Pine nuts x1,485:2;591:1;595:1
Recipe_NutMix_four_ThreeKinds_1 26,cooking,Item_NutMix,Nut Mix,2,1,3,Walnut x2; Peanut x1; Pine nuts x1,737:2;591:1;595:1
Recipe_NutMix_four_ThreeKinds_1 27,cooking,Item_NutMix,Nut Mix,2,1,3,Walnut x2; Hazelnut x1; Peanut x1,737:2;485:1;591:1
Recipe_NutMix_four_ThreeKinds_1 28,cooking,Item_NutMix,Nut Mix,2,1,3,Pine nuts x2; Peanut x1; Walnut x1,595:2;591:1;737:1
Recipe_NutMix_four_ThreeKinds_1 29,cooking,Item_NutMix,Nut Mix,2,1,3,Pine nuts x2; Hazelnut x1; Walnut x1,595:2;485:1;737:1
Recipe_NutMix_four_ThreeKinds_1 30,cooking,Item_NutMix,Nut Mix,2,1,3,Peanut x2; Hazelnut x1; Walnut x1,591:2;485:1;737:1
Recipe_NutMix_four_ThreeKinds_1 31,cooking,Item_NutMix,Nut Mix,2,1,3,Hazelnut x1; Peanut x2; Pine nuts x1,485:1;591:2;595:1
Recipe_NutMix_four_ThreeKinds_1 32,cooking,Item_NutMix,Nut Mix,2,1,3,Hazelnut x1; Walnut x2; Pine nuts x1,485:1;737:2;595:1
Recipe_NutMix_four_ThreeKinds_1 33,cooking,Item_NutMix,Nut Mix,2,1,3,Hazelnut x1; Peanut x2; Pine nuts x1,485:1;591:2;595:1
Recipe_NutMix_four_ThreeKinds_1 34,cooking,Item_NutMix,Nut Mix,2,1,3,Walnut x1; Peanut x2; Pine nuts x1,737:1;591:2;595:1
Recipe_NutMix_four_ThreeKinds_1 35,cooking,Item_NutMix,Nut Mix,2,1,3,Walnut x1; Hazelnut x2; Peanut x1,737:1;485:2;591:1
Recipe_NutMix_four_ThreeKinds_1 36,cooking,Item_NutMix,Nut Mix,2,1,3,Pine nuts x1; Peanut x2; Walnut x1,595:1;591:2;737:1
Recipe_NutMix_four_ThreeKinds_1 37,cooking,Item_NutMix,Nut Mix,2,1,3,Pine nuts x1; Hazelnut x2; Walnut x1,595:1;485:2;737:1
Recipe_NutMix_four_ThreeKinds_1 38,cooking,Item_NutMix,Nut Mix,2,1,3,Peanut x1; Hazelnut x2; Walnut x1,591:1;485:2;737:1
Recipe_NutMix_four_ThreeKinds_1 39,cooking,Item_NutMix,Nut Mix,2,1,3,Hazelnut x1; Peanut x1; Pine nuts x2,485:1;591:1;595:2
Recipe_NutMix_four_ThreeKinds_1 40,cooking,Item_NutMix,Nut Mix,2,1,3,Hazelnut x1; Walnut x1; Pine nuts x2,485:1;737:1;595:2
Recipe_NutMix_four_ThreeKinds_1 41,cooking,Item_NutMix,Nut Mix,2,1,3,Hazelnut x1; Peanut x1; Pine nuts x2,485:1;591:1;595:2
Recipe_NutMix_four_ThreeKinds_1 42,cooking,Item_NutMix,Nut Mix,2,1,3,Walnut x1; Peanut x1; Pine nuts x2,737:1;591:1;595:2
Recipe_NutMix_four_ThreeKinds_1 43,cooking,Item_NutMix,Nut Mix,2,1,3,Walnut x1; Hazelnut x1; Peanut x2,737:1;485:1;591:2
Recipe_NutMix_four_ThreeKinds_1 44,cooking,Item_NutMix,Nut Mix,2,1,3,Pine nuts x1; Peanut x1; Walnut x2,595:1;591:1;737:2
Recipe_NutMix_four_ThreeKinds_1 45,cooking,Item_NutMix,Nut Mix,2,1,3,Pine nuts x1; Hazelnut x1; Walnut x2,595:1;485:1;737:2
Recipe_NutMix_four_ThreeKinds_1 46,cooking,Item_NutMix,Nut Mix,2,1,3,Peanut x1; Hazelnut x1; Walnut x2,591:1;485:1;737:2
Recipe_NutMix_four_TwqKinds_1 5,cooking,Item_NutMix,Nut Mix,2,1,2,Hazelnut x3; Pine nuts x1,485:3;595:1
Recipe_NutMix_four_TwqKinds_1 6,cooking,Item_NutMix,Nut Mix,2,1,2,Hazelnut x2; Pine nuts x2,485:2;595:2
Recipe_NutMix_four_TwqKinds_1 10,cooking,Item_NutMix,Nut Mix,2,1,2,Hazelnut x3; Peanut x1,485:3;591:1
Recipe_NutMix_four_TwqKinds_1 11,cooking,Item_NutMix,Nut Mix,2,1,2,Hazelnut x2; Peanut x2,485:2;591:2
Recipe_NutMix_four_TwqKinds_1 15,cooking,Item_NutMix,Nut Mix,2,1,2,Hazelnut x3; Walnut x1,485:3;737:1
Recipe_NutMix_four_TwqKinds_1 16,cooking,Item_NutMix,Nut Mix,2,1,2,Pine nuts x3; Hazelnut x1,595:3;485:1
Recipe_NutMix_four_TwqKinds_1 17,cooking,Item_NutMix,Nut Mix,2,1,2,Pine nuts x3; Peanut x1,595:3;591:1
Recipe_NutMix_four_TwqKinds_1 18,cooking,Item_NutMix,Nut Mix,2,1,2,Pine nuts x3; Walnut x1,595:3;737:1
Recipe_NutMix_four_TwqKinds_1 19,cooking,Item_NutMix,Nut Mix,2,1,2,Peanut x3; Hazelnut x1,591:3;485:1
Recipe_NutMix_four_TwqKinds_1 20,cooking,Item_NutMix,Nut Mix,2,1,2,Peanut x3; Pine nuts x1,591:3;595:1
Recipe_NutMix_four_TwqKinds_1 21,cooking,Item_NutMix,Nut Mix,2,1,2,Peanut x3; Walnut x1,591:3;737:1
Recipe_NutMix_four_TwqKinds_1 22,cooking,Item_NutMix,Nut Mix,2,1,2,Walnut x3; Hazelnut x1,737:3;485:1
Recipe_NutMix_four_TwqKinds_1 23,cooking,Item_NutMix,Nut Mix,2,1,2,Walnut x3; Pine nuts x1,737:3;595:1
Recipe_NutMix_four_TwqKinds_1 24,cooking,Item_NutMix,Nut Mix,2,1,2,Walnut x3; Peanut x1,737:3;591:1
Recipe_NutMix_four_TwqKinds_1 25,cooking,Item_NutMix,Nut Mix,2,1,2,Hazelnut x2; Walnut x2,485:2;737:2
Recipe_NutMix_four_TwqKinds_1 26,cooking,Item_NutMix,Nut Mix,2,1,2,Pine nuts x2; Hazelnut x2,595:2;485:2
Recipe_NutMix_four_TwqKinds_1 27,cooking,Item_NutMix,Nut Mix,2,1,2,Pine nuts x2; Peanut x2,595:2;591:2
Recipe_NutMix_four_TwqKinds_1 28,cooking,Item_NutMix,Nut Mix,2,1,2,Pine nuts x2; Walnut x2,595:2;737:2
Recipe_NutMix_four_TwqKinds_1 29,cooking,Item_NutMix,Nut Mix,2,1,2,Peanut x2; Hazelnut x2,591:2;485:2
Recipe_NutMix_four_TwqKinds_1 30,cooking,Item_NutMix,Nut Mix,2,1,2,Peanut x2; Pine nuts x2,591:2;595:2
Recipe_NutMix_four_TwqKinds_1 31,cooking,Item_NutMix,Nut Mix,2,1,2,Peanut x2; Walnut x2,591:2;737:2
Recipe_NutMix_four_TwqKinds_1 32,cooking,Item_NutMix,Nut Mix,2,1,2,Walnut x2; Hazelnut x2,737:2;485:2
Recipe_NutMix_four_TwqKinds_1 33,cooking,Item_NutMix,Nut Mix,2,1,2,Walnut x2; Pine nuts x2,737:2;595:2
Recipe_NutMix_four_TwqKinds_1 34,cooking,Item_NutMix,Nut Mix,2,1,2,Walnut x2; Peanut x2,737:2;591:2
Recipe_NutSpread_5 1,cooking,Item_NutSpread,Nut Spread,1,1,2,Nut Mix x1; Rock x1,579:1;645:1
Recipe_NutSpread_5,cooking,Item_NutSpread,Nut Spread,1,1,2,Nut Mix x1; Butter x1,579:1;373:1
Recipe_NutSpread_6,cooking,Item_NutSpread,Nut Spread,1,1,1,Nut Mix x2,579:2
Recipe_NutSpread_MIXED_Three_17,cooking,Item_NutSpread,Nut Spread,1,1,3,Hazelnut x2; Pine nuts x1; Rock x1,485:2;595:1;645:1
Recipe_NutSpread_MIXED_Three_18,cooking,Item_NutSpread,Nut Spread,1,1,3,Hazelnut x2; Peanut x1; Rock x1,485:2;591:1;645:1
Recipe_NutSpread_MIXED_Three_19,cooking,Item_NutSpread,Nut Spread,1,1,3,Hazelnut x2; Walnut x1; Rock x1,485:2;737:1;645:1
Recipe_NutSpread_MIXED_Three_20,cooking,Item_NutSpread,Nut Spread,1,1,3,Pine nuts x2; Hazelnut x1; Rock x1,595:2;485:1;645:1
Recipe_NutSpread_MIXED_Three_22,cooking,Item_NutSpread,Nut Spread,1,1,3,Pine nuts x2; Peanut x1; Rock x1,595:2;591:1;645:1
Recipe_NutSpread_MIXED_Three_23,cooking,Item_NutSpread,Nut Spread,1,1,3,Pine nuts x2; Walnut x1; Rock x1,595:2;737:1;645:1
Recipe_NutSpread_MIXED_Three_24,cooking,Item_NutSpread,Nut Spread,1,1,3,Peanut x2; Hazelnut x1; Rock x1,591:2;485:1;645:1
Recipe_NutSpread_MIXED_Three_25,cooking,Item_NutSpread,Nut Spread,1,1,3,Peanut x2; Pine nuts x1; Rock x1,591:2;595:1;645:1
Recipe_NutSpread_MIXED_Three_27,cooking,Item_NutSpread,Nut Spread,1,1,3,Peanut x2; Walnut x1; Rock x1,591:2;737:1;645:1
Recipe_NutSpread_MIXED_Three_28,cooking,Item_NutSpread,Nut Spread,1,1,3,Walnut x2; Hazelnut x1; Rock x1,737:2;485:1;645:1
Recipe_NutSpread_MIXED_Three_29,cooking,Item_NutSpread,Nut Spread,1,1,3,Walnut x2; Pine nuts x1; Rock x1,737:2;595:1;645:1
